xmi:type,name,xmi:id,type,href,source,target,aggregation,association,memberEnd,key,value,visibility,classifier_behavior,isActive,kind,valueType,description,second_value
Property,[after(t#1900ms)],,,,,,,,,,,,,,,,,
End-SubmodelElementCollection,,,,,,,,,,,,,,,,,,
SubmodelElementCollection,,_M-bugO0UEeaas4YgnJyohg,,,,,,,,,,,,,,,,
Transition,[after(T#300ms)],_M-bugO0UEeaas4YgnJyohg,,,__BTsUO0TEeaas4YgnJyohg,_IG9CMO0UEeaas4YgnJyohg,,,,,,,,,,,,
Property,[after(T#300ms)],,,,,,,,,,,,,,,,,
End-SubmodelElementCollection,,,,,,,,,,,,,,,,,,
SubmodelElementCollection,,_Q7Ua0O0UEeaas4YgnJyohg,,,,,,,,,,,,,,,,
Transition,[motor.Stopped],_Q7Ua0O0UEeaas4YgnJyohg,,,_IG9CMO0UEeaas4YgnJyohg,_ftYWoB9gEeafhr7g7VlqoQ,,,,,,,,,,,,
Property,[motor.Stopped],,,,,,,,,,,,,,,,,
End-SubmodelElementCollection,,,,,,,,,,,,,,,,,,
SubmodelElementCollection,,_dPC2QO0UEeaas4YgnJyohg,,,,,,,,,,,,,,,,
Transition,[motor.TruningClockwise],_dPC2QO0UEeaas4YgnJyohg,,,_VIxSsO0UEeaas4YgnJyohg,_zHo6cB9hEeafhr7g7VlqoQ,,,,,,,,,,,,
Property,[motor.TruningClockwise],,,,,,,,,,,,,,,,,
End-SubmodelElementCollection,,,,,,,,,,,,,,,,,,
Pseudostate,Pseudostate,_48auwB9cEeafhr7g7VlqoQ,,,,,,,,,,,,,,,,
State,CheckingWPType,_ftYWoB9gEeafhr7g7VlqoQ,,,,,,,,,,,,,,,,
SubmodelElementCollection,doActivities,,,,,,,,,,,,,,,,,
Property,ACT_CheckWPType(),_bIDU4KdVEeaW3-nj19_RIA,,,,,,,,,,,,,,,,
End-SubmodelElementCollection,,,,,,,,,,,,,,,,,,
Property,xmi:type,_bIDU4KdVEeaW3-nj19_RIA,,,,,,,,,OpaqueBehavior,,,,,,,
End-State,,,,,,,,,,,,,,,,,,
State,TurnOnLargeSortingConveyor,_HNY9MB9hEeafhr7g7VlqoQ,,,,,,,,,,,,,,,,
SubmodelElementCollection,doActivities,,,,,,,,,,,,,,,,,
Property,motor.ACT_TurnForwards(),_Zk9KYB9hEeafhr7g7VlqoQ,,,,,,,,,,,,,,,,
End-SubmodelElementCollection,,,,,,,,,,,,,,,,,,
Property,xmi:type,_Zk9KYB9hEeafhr7g7VlqoQ,,,,,,,,,OpaqueBehavior,,,,,,,
SubmodelElementCollection,doActivities,,,,,,,,,,,,,,,,,
Property,WpType,_YVQ74Le2EeaN5KNu953fkQ,,,,,,,,,NULL,,,,,,,
End-SubmodelElementCollection,,,,,,,,,,,,,,,,,,
Property,xmi:type,_YVQ74Le2EeaN5KNu953fkQ,,,,,,,,,OpaqueBehavior,,,,,,,
End-State,,,,,,,,,,,,,,,,,,
State,ChangingTarget,_pC44AB9hEeafhr7g7VlqoQ,,,,,,,,,,,,,,,,
SubmodelElementCollection,doActivities,,,,,,,,,,,,,,,,,
Property,ACT_ChangeTarget(),_kT0g4KdVEeaW3-nj19_RIA,,,,,,,,,,,,,,,,
End-SubmodelElementCollection,,,,,,,,,,,,,,,,,,
Property,xmi:type,_kT0g4KdVEeaW3-nj19_RIA,,,,,,,,,OpaqueBehavior,,,,,,,
End-State,,,,,,,,,,,,,,,,,,
Pseudostate,Pseudostate,_zHo6cB9hEeafhr7g7VlqoQ,,,,,,,,,,,,,choice,,,
State,TrasportingToRamp3,_0_gbAB9hEeafhr7g7VlqoQ,,,,,,,,,,,,,,,,
State,TransportingToRamp1,_igMxoB9iEeafhr7g7VlqoQ,,,,,,,,,,,,,,,,
State,TransportingToRamp2,_lyFZIB9iEeafhr7g7VlqoQ,,,,,,,,,,,,,,,,
State,Pusher2_Extending,_6zMbcB9iEeafhr7g7VlqoQ,,,,,,,,,,,,,,,,
SubmodelElementCollection,doActivities,,,,,,,,,,,,,,,,,
Property,seperator2.ACT_Extend(),_J0wWIB9jEeafhr7g7VlqoQ,,,,,,,,,,,,,,,,
End-SubmodelElementCollection,,,,,,,,,,,,,,,,,,
Property,xmi:type,_J0wWIB9jEeafhr7g7VlqoQ,,,,,,,,,OpaqueBehavior,,,,,,,
End-State,,,,,,,,,,,,,,,,,,
State,Pusher1_Extending,_M4X4IB9jEeafhr7g7VlqoQ,,,,,,,,,,,,,,,,
SubmodelElementCollection,doActivities,,,,,,,,,,,,,,,,,
Property,seperator1.ACT_Extend(),_ShF0IB9jEeafhr7g7VlqoQ,,,,,,,,,,,,,,,,
End-SubmodelElementCollection,,,,,,,,,,,,,,,,,,
Property,xmi:type,_ShF0IB9jEeafhr7g7VlqoQ,,,,,,,,,OpaqueBehavior,,,,,,,
End-State,,,,,,,,,,,,,,,,,,
State,Seperator2Retracting,_yG3vEB9jEeafhr7g7VlqoQ,,,,,,,,,,,,,,,,
SubmodelElementCollection,doActivities,,,,,,,,,,,,,,,,,
Property,seperator2.ACT_Retract(),_NRTgEB9kEeafhr7g7VlqoQ,,,,,,,,,,,,,,,,
End-SubmodelElementCollection,,,,,,,,,,,,,,,,,,
Property,xmi:type,_NRTgEB9kEeafhr7g7VlqoQ,,,,,,,,,OpaqueBehavior,,,,,,,
End-State,,,,,,,,,,,,,,,,,,
State,Seperator1Retracting,_ytktQB9kEeafhr7g7VlqoQ,,,,,,,,,,,,,,,,
SubmodelElementCollection,doActivities,,,,,,,,,,,,,,,,,
Property,seperator1.ACT_Retract(),_7589QB9kEeafhr7g7VlqoQ,,,,,,,,,,,,,,,,
End-SubmodelElementCollection,,,,,,,,,,,,,,,,,,
Property,xmi:type,_7589QB9kEeafhr7g7VlqoQ,,,,,,,,,OpaqueBehavior,,,,,,,
End-State,,,,,,,,,,,,,,,,,,
FinalState,FinalState,_fo_zoB9lEeafhr7g7VlqoQ,,,,,,,,,,,,,,,,
State,TurnOffLargeSortingConveyor,_lLtmkB9rEeafhr7g7VlqoQ,,,,,,,,,,,,,,,,
SubmodelElementCollection,doActivities,,,,,,,,,,,,,,,,,
Property,motor.ACT_Stop(),_u9JA8CAGEeaXg9UYHPN2UA,,,,,,,,,,,,,,,,
End-SubmodelElementCollection,,,,,,,,,,,,,,,,,,
Property,xmi:type,_u9JA8CAGEeaXg9UYHPN2UA,,,,,,,,,OpaqueBehavior,,,,,,,
End-State,,,,,,,,,,,,,,,,,,
State,WP_At_Conveyor,_g1hMkDeMEea1lqu3DmCTIw,,,,,,,,,,,,,,,,
SubmodelElementCollection,doActivities,,,,,,,,,,,,,,,,,
Property,Set(IsSorting),_u4QlIO0TEeaas4YgnJyohg,,,,,,,,,,,,,,,,
End-SubmodelElementCollection,,,,,,,,,,,,,,,,,,
Property,xmi:type,_u4QlIO0TEeaas4YgnJyohg,,,,,,,,,OpaqueBehavior,,,,,,,
End-State,,,,,,,,,,,,,,,,,,
State,WPIsSorted,_zD2sgDkREea8uOUb4gQg2Q,,,,,,,,,,,,,,,,
SubmodelElementCollection,doActivities,,,,,,,,,,,,,,,,,
Property,Reset(IsSorting),_3azeoDkREea8uOUb4gQg2Q,,,,,,,,,,,,,,,,
Property,Now(WPSorted),_3azeoDkREea8uOUb4gQg2Q,,,,,,,,,,,,,,,,
End-SubmodelElementCollection,,,,,,,,,,,,,,,,,,
Property,xmi:type,_3azeoDkREea8uOUb4gQg2Q,,,,,,,,,OpaqueBehavior,,,,,,,
End-State,,,,,,,,,,,,,,,,,,
State,Wait_Till_Detection,__BTsUO0TEeaas4YgnJyohg,,,,,,,,,,,,,,,,
State,Stop_Conveyor,_IG9CMO0UEeaas4YgnJyohg,,,,,,,,,,,,,,,,
SubmodelElementCollection,doActivities,,,,,,,,,,,,,,,,,
Property,motor.ACT_Stop(),_LNtXwO0UEeaas4YgnJyohg,,,,,,,,,,,,,,,,
End-SubmodelElementCollection,,,,,,,,,,,,,,,,,,
Property,xmi:type,_LNtXwO0UEeaas4YgnJyohg,,,,,,,,,OpaqueBehavior,,,,,,,
End-State,,,,,,,,,,,,,,,,,,
State,TrunConveyorOnAgain,_VIxSsO0UEeaas4YgnJyohg,,,,,,,,,,,,,,,,
SubmodelElementCollection,doActivities,,,,,,,,,,,,,,,,,
Property,motor.ACT_TurningClockwise(),_sGfHcO0bEeaas4YgnJyohg,,,,,,,,,,,,,,,,
End-SubmodelElementCollection,,,,,,,,,,,,,,,,,,
Property,xmi:type,_sGfHcO0bEeaas4YgnJyohg,,,,,,,,,OpaqueBehavior,,,,,,,
End-State,,,,,,,,,,,,,,,,,,
End-Region,,,,,,,,,,,,,,,,,,
End-StateMachine,,,,,,,,,,,,,,,,,,
StateMachine,LargeSortingConveyor_ACT_Init,_ZzNu0CZyEeagIsaxH253Xw,,,,,,,,,,,,,,,,
Region,Region1,_b7JrsCZyEeagIsaxH253Xw,,,,,,,,,,,,,,,,
SubmodelElementCollection,,_5xNVcCZyEeagIsaxH253Xw,,,,,,,,,,,,,,,,
Transition,[true],_5xNVcCZyEeagIsaxH253Xw,,,_j30nUCZyEeagIsaxH253Xw,,,,,,,,,,,,,
Property,[true],,,,,,,,,,,,,,,,,
End-SubmodelElementCollection,,,,,,,,,,,,,,,,,,
SubmodelElementCollection,,_PLfswCZzEeagIsaxH253Xw,,,,,,,,,,,,,,,,
Transition,[switchPicAlpha.DI_Extended],_PLfswCZzEeagIsaxH253Xw,,,,_o4GqUCZyEeagIsaxH253Xw,,,,,,,,,,,,
Property,[switchPicAlpha.DI_Extended],,,,,,,,,,,,,,,,,
End-SubmodelElementCollection,,,,,,,,,,,,,,,,,,
SubmodelElementCollection,,_ke0gcCZzEeagIsaxH253Xw,,,,,,,,,,,,,,,,
Transition,[true],_ke0gcCZzEeagIsaxH253Xw,,,_VF9gECZzEeagIsaxH253Xw,,,,,,,,,,,,,
Property,[true],,,,,,,,,,,,,,,,,
End-SubmodelElementCollection,,,,,,,,,,,,,,,,,,
SubmodelElementCollection,,_24z6ECZ0EeagIsaxH253Xw,,,,,,,,,,,,,,,,
Transition,[true],_24z6ECZ0EeagIsaxH253Xw,,,_o4GqUCZyEeagIsaxH253Xw,,,,,,,,,,,,,
Property,[true],,,,,,,,,,,,,,,,,
End-SubmodelElementCollection,,,,,,,,,,,,,,,,,,
SubmodelElementCollection,,_JZBF4CZ1EeagIsaxH253Xw,,,,,,,,,,,,,,,,
Transition,[true],_JZBF4CZ1EeagIsaxH253Xw,,,,_VF9gECZzEeagIsaxH253Xw,,,,,,,,,,,,
Property,[true],,,,,,,,,,,,,,,,,
End-SubmodelElementCollection,,,,,,,,,,,,,,,,,,
SubmodelElementCollection,,_nCG_wCZ3EeagIsaxH253Xw,,,,,,,,,,,,,,,,
Transition,[switchPicAlpha.DI_Retracted],_nCG_wCZ3EeagIsaxH253Xw,,,,_FNhU0DeXEeaEJ7sHqHqVdA,,,,,,,,,,,,
Property,[switchPicAlpha.DI_Retracted],,,,,,,,,,,,,,,,,
End-SubmodelElementCollection,,,,,,,,,,,,,,,,,,
SubmodelElementCollection,,_UxpKADeXEeaEJ7sHqHqVdA,,,,,,,,,,,,,,,,
Transition,[InitCompleted],_UxpKADeXEeaEJ7sHqHqVdA,,,_FNhU0DeXEeaEJ7sHqHqVdA,_hjCEwCZzEeagIsaxH253Xw,,,,,,,,,,,,
Property,[InitCompleted],,,,,,,,,,,,,,,,,
End-SubmodelElementCollection,,,,,,,,,,,,,,,,,,
SubmodelElementCollection,,_GI2hgGSCEeaP7aiWefDRgg,,,,,,,,,,,,,,,,
Transition,[after(t#3000ms)],_GI2hgGSCEeaP7aiWefDRgg,,,_o4GqUCZyEeagIsaxH253Xw,_VF9gECZzEeagIsaxH253Xw,,,,,,,,,,,,
Property,[after(t#3000ms)],,,,,,,,,,,,,,,,,
End-SubmodelElementCollection,,,,,,,,,,,,,,,,,,
SubmodelElementCollection,,_VIpugGV7Eeab9L8V4_TyWg,,,,,,,,,,,,,,,,
Transition,[NOT InitCompleted],_VIpugGV7Eeab9L8V4_TyWg,,,_j30nUCZyEeagIsaxH253Xw,_o4GqUCZyEeagIsaxH253Xw,,,,,,,,,,,,
Property,[NOT InitCompleted],,,,,,,,,,,,,,,,,
End-SubmodelElementCollection,,,,,,,,,,,,,,,,,,
SubmodelElementCollection,,_YmmcEGV7Eeab9L8V4_TyWg,,,,,,,,,,,,,,,,
Transition,[motor.Stopped],_YmmcEGV7Eeab9L8V4_TyWg,,,_VF9gECZzEeagIsaxH253Xw,_FNhU0DeXEeaEJ7sHqHqVdA,,,,,,,,,,,,
Property,[motor.Stopped],,,,,,,,,,,,,,,,,
End-SubmodelElementCollection,,,,,,,,,,,,,,,,,,
Pseudostate,Pseudostate,_j30nUCZyEeagIsaxH253Xw,,,,,,,,,,,,,,,,
State,TurnConveyorOn,_o4GqUCZyEeagIsaxH253Xw,,,,,,,,,,,,,,,,
SubmodelElementCollection,doActivities,,,,,,,,,,,,,,,,,
Property,motor.ACT_TurnClockwise(),_wnUYwCZyEeagIsaxH253Xw,,,,,,,,,,,,,,,,
End-SubmodelElementCollection,,,,,,,,,,,,,,,,,,
Property,xmi:type,_wnUYwCZyEeagIsaxH253Xw,,,,,,,,,OpaqueBehavior,,,,,,,
End-State,,,,,,,,,,,,,,,,,,
State,TurnConveyorOf,_VF9gECZzEeagIsaxH253Xw,,,,,,,,,,,,,,,,
SubmodelElementCollection,doActivities,,,,,,,,,,,,,,,,,
Property,motor.ACT_Stop(),_asBwsCZzEeagIsaxH253Xw,,,,,,,,,,,,,,,,
End-SubmodelElementCollection,,,,,,,,,,,,,,,,,,
Property,xmi:type,_asBwsCZzEeagIsaxH253Xw,,,,,,,,,OpaqueBehavior,,,,,,,
End-State,,,,,,,,,,,,,,,,,,
FinalState,FinalState,_hjCEwCZzEeagIsaxH253Xw,,,,,,,,,,,,,,,,
State,InitCompleted,_FNhU0DeXEeaEJ7sHqHqVdA,,,,,,,,,,,,,,,,
SubmodelElementCollection,doActivities,,,,,,,,,,,,,,,,,
Property,Now(InitCompleted),_T9LAIDeXEeaEJ7sHqHqVdA,,,,,,,,,,,,,,,,
End-SubmodelElementCollection,,,,,,,,,,,,,,,,,,
Property,xmi:type,_T9LAIDeXEeaEJ7sHqHqVdA,,,,,,,,,OpaqueBehavior,,,,,,,
End-State,,,,,,,,,,,,,,,,,,
End-Region,,,,,,,,,,,,,,,,,,
End-StateMachine,,,,,,,,,,,,,,,,,,
StateMachine,LargeSortingConveoyot_ACT_AutomaticExecute,_4HtGgGR3EeaP7aiWefDRgg,,,,,,,,,,,,,,,,
Region,Region1,_8JcdoGR3EeaP7aiWefDRgg,,,,,,,,,,,,,,,,
SubmodelElementCollection,,_Zi1kEGR5EeaP7aiWefDRgg,,,,,,,,,,,,,,,,
Transition,[Check_Allowed_To_Operate AND NOT AutomaticExecuteCompleted],_Zi1kEGR5EeaP7aiWefDRgg,,,_Yzlt4GR4EeaP7aiWefDRgg,_Hv3R0NghEeaLleG51tH3Eg,,,,,,,,,,,,
Property,[Check_Allowed_To_Operate AND NOT AutomaticExecuteCompleted],,,,,,,,,,,,,,,,,
End-SubmodelElementCollection,,,,,,,,,,,,,,,,,,
SubmodelElementCollection,,_47iFQGR5EeaP7aiWefDRgg,,,,,,,,,,,,,,,,
Transition,[WPSorted],_47iFQGR5EeaP7aiWefDRgg,,,_aHCSwGR4EeaP7aiWefDRgg,_wxv6sGR5EeaP7aiWefDRgg,,,,,,,,,,,,
Property,[WPSorted],,,,,,,,,,,,,,,,,
End-SubmodelElementCollection,,,,,,,,,,,,,,,,,,
SubmodelElementCollection,,__eXgIGR5EeaP7aiWefDRgg,,,,,,,,,,,,,,,,
Transition,[AuotmaticExecuteCompleted],__eXgIGR5EeaP7aiWefDRgg,,,_wxv6sGR5EeaP7aiWefDRgg,_-pcqUGR5EeaP7aiWefDRgg,,,,,,,,,,,,
Property,[AuotmaticExecuteCompleted],,,,,,,,,,,,,,,,,
End-SubmodelElementCollection,,,,,,,,,,,,,,,,,,
SubmodelElementCollection,,_PQET4NghEeaLleG51tH3Eg,,,,,,,,,,,,,,,,
Transition,[Check_Allowed_To_Operate AND after(T#500ms)],_PQET4NghEeaLleG51tH3Eg,,,_Hv3R0NghEeaLleG51tH3Eg,_aHCSwGR4EeaP7aiWefDRgg,,,,,,,,,,,,
Property,[Check_Allowed_To_Operate AND after(T#500ms)],,,,,,,,,,,,,,,,,
End-SubmodelElementCollection,,,,,,,,,,,,,,,,,,
Pseudostate,Pseudostate,_Yzlt4GR4EeaP7aiWefDRgg,,,,,,,,,,,,,,,,
State,Sort_WP,_aHCSwGR4EeaP7aiWefDRgg,,,,,,,,,,,,,,,,
SubmodelElementCollection,doActivities,,,,,,,,,,,,,,,,,
Property,ACT_SortWP(),_gD_ZYGR4EeaP7aiWefDRgg,,,,,,,,,,,,,,,,
End-SubmodelElementCollection,,,,,,,,,,,,,,,,,,
Property,xmi:type,_gD_ZYGR4EeaP7aiWefDRgg,,,,,,,,,OpaqueBehavior,,,,,,,
End-State,,,,,,,,,,,,,,,,,,
State,SetAutomaticExecuteCompleted,_wxv6sGR5EeaP7aiWefDRgg,,,,,,,,,,,,,,,,
SubmodelElementCollection,doActivities,,,,,,,,,,,,,,,,,
Property,Now(AutomaticExecuteCompleted),_39skAGR5EeaP7aiWefDRgg,,,,,,,,,,,,,,,,
End-SubmodelElementCollection,,,,,,,,,,,,,,,,,,
Property,xmi:type,_39skAGR5EeaP7aiWefDRgg,,,,,,,,,OpaqueBehavior,,,,,,,
End-State,,,,,,,,,,,,,,,,,,
FinalState,FinalState,_-pcqUGR5EeaP7aiWefDRgg,,,,,,,,,,,,,,,,
State,Interstep,_Hv3R0NghEeaLleG51tH3Eg,,,,,,,,,,,,,,,,
End-Region,,,,,,,,,,,,,,,,,,
End-StateMachine,,,,,,,,,,,,,,,,,,
StateMachine,LargeSortingConveyor_ACT_EmergencyStop,_0pqzAEmUEeaPbYa44WUTPg,,,,,,,,,,,,,,,,
Region,Region1,_0_3sgEmUEeaPbYa44WUTPg,,,,,,,,,,,,,,,,
SubmodelElementCollection,,_UsWFUEmVEeaPbYa44WUTPg,,,,,,,,,,,,,,,,
Transition,[NOT EmergencyHandled],_UsWFUEmVEeaPbYa44WUTPg,,,_MjZBMEmVEeaPbYa44WUTPg,_FdmqQEmVEeaPbYa44WUTPg,,,,,,,,,,,,
Property,[NOT EmergencyHandled],,,,,,,,,,,,,,,,,
End-SubmodelElementCollection,,,,,,,,,,,,,,,,,,
SubmodelElementCollection,,_Wz5nsEmVEeaPbYa44WUTPg,,,,,,,,,,,,,,,,
Transition,[NOT InitCompleted AND NOT AutoamticExecuteCompleted],_Wz5nsEmVEeaPbYa44WUTPg,,,_FdmqQEmVEeaPbYa44WUTPg,_CEbjkNgiEeaLleG51tH3Eg,,,,,,,,,,,,
Property,[NOT InitCompleted AND NOT AutoamticExecuteCompleted],,,,,,,,,,,,,,,,,
End-SubmodelElementCollection,,,,,,,,,,,,,,,,,,
SubmodelElementCollection,,_uNVzUEmVEeaPbYa44WUTPg,,,,,,,,,,,,,,,,
Transition,,_uNVzUEmVEeaPbYa44WUTPg,,,,_a9i9oEmVEeaPbYa44WUTPg,,,,,,,,,,,,
End-SubmodelElementCollection,,,,,,,,,,,,,,,,,,
SubmodelElementCollection,,_wixZoEmVEeaPbYa44WUTPg,,,,,,,,,,,,,,,,
Transition,,_wixZoEmVEeaPbYa44WUTPg,,,,_gtbRkEmVEeaPbYa44WUTPg,,,,,,,,,,,,
End-SubmodelElementCollection,,,,,,,,,,,,,,,,,,
SubmodelElementCollection,,_CT-xcEmWEeaPbYa44WUTPg,,,,,,,,,,,,,,,,
Transition,[seperator1.Retracted],_CT-xcEmWEeaPbYa44WUTPg,,,_a9i9oEmVEeaPbYa44WUTPg,_gtbRkEmVEeaPbYa44WUTPg,,,,,,,,,,,,
Property,[seperator1.Retracted],,,,,,,,,,,,,,,,,
End-SubmodelElementCollection,,,,,,,,,,,,,,,,,,
SubmodelElementCollection,,_Gg42wEmWEeaPbYa44WUTPg,,,,,,,,,,,,,,,,
Transition,,_Gg42wEmWEeaPbYa44WUTPg,,,_gtbRkEmVEeaPbYa44WUTPg,,,,,,,,,,,,,
End-SubmodelElementCollection,,,,,,,,,,,,,,,,,,
SubmodelElementCollection,,_NGbnYEmWEeaPbYa44WUTPg,,,,,,,,,,,,,,,,
Transition,[seperator2.Retracted],_NGbnYEmWEeaPbYa44WUTPg,,,_gtbRkEmVEeaPbYa44WUTPg,_iESHEGSBEeaP7aiWefDRgg,,,,,,,,,,,,
Property,[seperator2.Retracted],,,,,,,,,,,,,,,,,
End-SubmodelElementCollection,,,,,,,,,,,,,,,,,,
SubmodelElementCollection,,_qEfe4GSBEeaP7aiWefDRgg,,,,,,,,,,,,,,,,
Transition,[EmergencyHandled],_qEfe4GSBEeaP7aiWefDRgg,,,_iESHEGSBEeaP7aiWefDRgg,_L4J2YEmWEeaPbYa44WUTPg,,,,,,,,,,,,
Property,[EmergencyHandled],,,,,,,,,,,,,,,,,
End-SubmodelElementCollection,,,,,,,,,,,,,,,,,,
SubmodelElementCollection,,_9xKgMLe3EeaN5KNu953fkQ,,,,,,,,,,,,,,,,
Transition,[true],_9xKgMLe3EeaN5KNu953fkQ,,,,_FdmqQEmVEeaPbYa44WUTPg,,,,,,,,,,,,
Property,[true],,,,,,,,,,,,,,,,,
End-SubmodelElementCollection,,,,,,,,,,,,,,,,,,
SubmodelElementCollection,,_OaceANgiEeaLleG51tH3Eg,,,,,,,,,,,,,,,,
Transition,[motor.Stopped],_OaceANgiEeaLleG51tH3Eg,,,_CEbjkNgiEeaLleG51tH3Eg,_a9i9oEmVEeaPbYa44WUTPg,,,,,,,,,,,,
Property,[motor.Stopped],,,,,,,,,,,,,,,,,
End-SubmodelElementCollection,,,,,,,,,,,,,,,,,,
State,ResetVariables,_FdmqQEmVEeaPbYa44WUTPg,,,,,,,,,,,,,,,,
SubmodelElementCollection,doActivities,,,,,,,,,,,,,,,,,
Property,InitCompleted,_JM-fAEmVEeaPbYa44WUTPg,,,,,,,,,FALSE,,,,,,,
Property,AutomaticExecuteCompleted,_JM-fAEmVEeaPbYa44WUTPg,,,,,,,,,FALSE,,,,,,,
Property,WPSorted,_JM-fAEmVEeaPbYa44WUTPg,,,,,,,,,FALSE,,,,,,,
Property,IsSorting,_JM-fAEmVEeaPbYa44WUTPg,,,,,,,,,FALSE,,,,,,,
Property,WPTypeChecked,_JM-fAEmVEeaPbYa44WUTPg,,,,,,,,,FALSE,,,,,,,
Property,TargetChanged,_JM-fAEmVEeaPbYa44WUTPg,,,,,,,,,FALSE,,,,,,,
Property,WPType,_JM-fAEmVEeaPbYa44WUTPg,,,,,,,,,NULL,,,,,,,
Property,CurrentTarget,_JM-fAEmVEeaPbYa44WUTPg,,,,,,,,,NULL,,,,,,,
End-SubmodelElementCollection,,,,,,,,,,,,,,,,,,
Property,xmi:type,_JM-fAEmVEeaPbYa44WUTPg,,,,,,,,,OpaqueBehavior,,,,,,,
End-State,,,,,,,,,,,,,,,,,,
Pseudostate,Pseudostate,_MjZBMEmVEeaPbYa44WUTPg,,,,,,,,,,,,,,,,
State,Seperator1Retracting,_a9i9oEmVEeaPbYa44WUTPg,,,,,,,,,,,,,,,,
SubmodelElementCollection,doActivities,,,,,,,,,,,,,,,,,
Property,seperator1.ACT_Retract(),_e3pbsEmVEeaPbYa44WUTPg,,,,,,,,,,,,,,,,
End-SubmodelElementCollection,,,,,,,,,,,,,,,,,,
Property,xmi:type,_e3pbsEmVEeaPbYa44WUTPg,,,,,,,,,OpaqueBehavior,,,,,,,
End-State,,,,,,,,,,,,,,,,,,
State,Seperator2Retract,_gtbRkEmVEeaPbYa44WUTPg,,,,,,,,,,,,,,,,
SubmodelElementCollection,doActivities,,,,,,,,,,,,,,,,,
Property,seperator2.ACT_Retract(),_kJGHMEmVEeaPbYa44WUTPg,,,,,,,,,,,,,,,,
End-SubmodelElementCollection,,,,,,,,,,,,,,,,,,
Property,xmi:type,_kJGHMEmVEeaPbYa44WUTPg,,,,,,,,,OpaqueBehavior,,,,,,,
End-State,,,,,,,,,,,,,,,,,,
FinalState,FinalState,_L4J2YEmWEeaPbYa44WUTPg,,,,,,,,,,,,,,,,
State,Emergency_Handled,_iESHEGSBEeaP7aiWefDRgg,,,,,,,,,,,,,,,,
SubmodelElementCollection,doActivities,,,,,,,,,,,,,,,,,
Property,Now(EmergencyHandled),_n1jiIGSBEeaP7aiWefDRgg,,,,,,,,,,,,,,,,
End-SubmodelElementCollection,,,,,,,,,,,,,,,,,,
Property,xmi:type,_n1jiIGSBEeaP7aiWefDRgg,,,,,,,,,OpaqueBehavior,,,,,,,
End-State,,,,,,,,,,,,,,,,,,
State,StopConveyor,_CEbjkNgiEeaLleG51tH3Eg,,,,,,,,,,,,,,,,
SubmodelElementCollection,doActivities,,,,,,,,,,,,,,,,,
Property,motor.ACT_Stop(),_FYCpYNgiEeaLleG51tH3Eg,,,,,,,,,,,,,,,,
End-SubmodelElementCollection,,,,,,,,,,,,,,,,,,
Property,xmi:type,_FYCpYNgiEeaLleG51tH3Eg,,,,,,,,,OpaqueBehavior,,,,,,,
End-State,,,,,,,,,,,,,,,,,,
End-Region,,,,,,,,,,,,,,,,,,
End-StateMachine,,,,,,,,,,,,,,,,,,
StateMachine,LargeSortingConveyor_StateMachine,_j_efANgdEeaLleG51tH3Eg,,,,,,,,,,,,,,,,
Region,Region1,_m4TtUNgdEeaLleG51tH3Eg,,,,,,,,,,,,,,,,
SubmodelElementCollection,,_9CWtoNgdEeaLleG51tH3Eg,,,,,,,,,,,,,,,,
Transition,,_9CWtoNgdEeaLleG51tH3Eg,,,_oMob8NgdEeaLleG51tH3Eg,_oqO98NgdEeaLleG51tH3Eg,,,,,,,,,,,,
End-SubmodelElementCollection,,,,,,,,,,,,,,,,,,
SubmodelElementCollection,,_-qGukNgdEeaLleG51tH3Eg,,,,,,,,,,,,,,,,
Transition,,_-qGukNgdEeaLleG51tH3Eg,,,_oqO98NgdEeaLleG51tH3Eg,_977Z8NgdEeaLleG51tH3Eg,,,,,,,,,,,,
End-SubmodelElementCollection,,,,,,,,,,,,,,,,,,
Pseudostate,Pseudostate,_oMob8NgdEeaLleG51tH3Eg,,,,,,,,,,,,,,,,
State,State,_oqO98NgdEeaLleG51tH3Eg,,,,,,,,,,,,,,,,
SubmodelElementCollection,doActivities,,,,,,,,,,,,,,,,,
Property,Panel(),_5CC54NgdEeaLleG51tH3Eg,,,,,,,,,,,,,,,,
Property,StartButton,_5CC54NgdEeaLleG51tH3Eg,,,,,,,,,panel.StartButton,,,,,,,
Property,EmergencyStop,_5CC54NgdEeaLleG51tH3Eg,,,,,,,,,panel.EmergencyStop,,,,,,,
Property,Check_Allowed_To_Operate,_5CC54NgdEeaLleG51tH3Eg,,,,,,,,,Main.Crane_Allow_Conveyor_to_Operate,,,,,,,
End-SubmodelElementCollection,,,,,,,,,,,,,,,,,,
Property,xmi:type,_5CC54NgdEeaLleG51tH3Eg,,,,,,,,,OpaqueBehavior,,,,,,,
End-State,,,,,,,,,,,,,,,,,,
FinalState,FinalState,_977Z8NgdEeaLleG51tH3Eg,,,,,,,,,,,,,,,,
End-Region,,,,,,,,,,,,,,,,,,
End-StateMachine,,,,,,,,,,,,,,,,,,
End-Class,,,,,,,,,,,,,,,,,,
Class,Stamp,_-GUi8BHWEeaE9dGXaplL2g,,,,,,,,,,public,,,,,,
StateMachine,Stamp_ACT_Stamp,_WS7rcCSwEeapNbKUvR7Irw,,,,,,,,,,,,,,,,
Region,Region1,_YmfCcCSwEeapNbKUvR7Irw,,,,,,,,,,,,,,,,
